id,type
1012804,unknown
1006944,star
1008631,star
1009941,star
1004609,star
1004672,star
1000261,star
1007148,star
1000609,star
1010142,star
1010840,unknown
1000378,star
1011613,star
1001231,star
1004607,star
1006805,star
1006085,star
1003812,star
1004847,star
1003320,star
1001708,star
1003485,star
1010983,star
1001617,star
1012209,unknown
1009624,star
1011070,star
1005825,star
1003058,star
1012368,star
1006505,star
1003416,star
1004025,star
1007862,star
1012835,star
1002374,star
1006350,star
1004924,star
1012735,star
1003651,star
1002494,star
1013802,star
1011172,unknown
1011246,star
1012525,star
1005553,star
1008907,unknown
1000628,star
1007182,star
1010177,star
1005503,star
1009010,star
1006626,star
1001621,star
1005132,star
1006830,star
1004185,star
1011970,star
1010161,unknown
1003775,star
1002387,star
1005828,galaxy
1011857,star
1010348,star
1011865,star
1000359,star
1001306,star
1009866,star
1000916,star
1005576,star
1002182,star
1001157,star
1011582,star
1003266,star
1012111,star
1005148,star
1013311,star
1007441,star
1011783,qso
1009990,star
1004160,star
1007181,star
1003152,star
1001061,star
1013993,star
1007257,unknown
1004891,star
1010207,star
1012649,star
1005816,star
1002459,star
1005462,star
1012811,star
1010541,star
1008806,star
1000585,star
1004100,star
1009111,star
1002812,star
1010526,star
1003443,unknown
1001954,star
1013165,star
1013831,star
1011939,star
1006039,star
1007390,star
1012261,star
1012874,star
1001277,star
1001440,star
1005581,star
1013202,star
1004028,star
1002767,unknown
1011160,star
1001971,star
1013615,unknown
1012269,star
1001897,star
1007784,star
1012353,galaxy
1010256,star
1000978,unknown
1013022,star
1006332,star
1011058,star
1008585,star
1007931,star
1001859,star
1006970,star
1000749,star
1001349,star
1013980,star
1010675,star
1006300,star
1007723,star
1006560,star
1010283,star
1004578,star
1001717,star
1001765,star
1002714,unknown
1002943,star
1012578,star
1011649,star
1008596,star
1012064,star
1009686,unknown
1009128,star
1006329,star
1005115,star
1002824,star
1013732,star
1013035,star
1004089,star
1003262,star
1006856,star
1000954,star
1013353,star
1002397,star
1009096,star
1004555,star
1002069,star
1004767,star
1009679,star
1001968,star
1006930,star
1001261,unknown
1001627,star
1011090,star
1003638,star
1007323,unknown
1005931,star
1004744,star
1010816,star
1005089,star
1012522,star
1010169,star
1011936,star
1004348,star
1004110,star
1008622,star
1007726,star
1010936,star
1003240,star
1012313,star
1011082,star
1012097,star
1003447,star
1013697,star
1006255,star
1001303,star
1001797,star
1005478,star
1005439,star
1010763,star
1003331,star
1004473,star
1006286,star
1001652,star
1008863,star
1003459,star
1012419,star
1000925,star
1000943,star
1008204,star
1003733,star
1006815,unknown
1010732,star
1003134,star
1003346,star
1008222,star
1011404,star
1011011,star
1005292,unknown
1013208,star
1012290,star
1011915,star
1005692,star
1011560,star
1006709,star
1013709,star
1007273,star
1005287,star
1002286,star
1008196,star
1007309,star
1004917,star
1009198,unknown
1005164,star
1001645,star
1009537,star
1012357,star
1002316,star
1010805,star
1000370,galaxy
1006572,star
1012881,star
1002022,star
1000116,star
1000527,star
1001501,star
1011529,star
1010441,star
1009412,star
1000168,star
1001460,star
1010415,star
1012588,star
1005363,star
1002982,star
1007863,star
1003339,star
1010247,star
1008454,star
1003646,star
1012424,star
1005860,star
1003278,star
1002144,star
1012952,star
1007337,star
1009211,star
1006125,star
1003880,star
1004895,star
1009306,star
1006923,star
1001751,star
1000153,star
1007577,star
1007513,star
1008891,star
1004848,star
1001056,star
1009889,star
1000257,star
1011734,star
1007915,unknown
1003146,star
1000463,star
1013888,star
1002362,star
1002638,star
1006493,star
1003232,star
1002607,star
1009697,star
1007597,star
1011006,star
1012819,unknown
1002954,star
1004018,star
1002151,star
1004647,star
1007650,star
1011285,star
1005168,star
1007159,star
1003067,star
1000990,star
1005672,star
1011781,star
1005623,star
1012813,star
1007177,star
1008089,star
1002141,unknown
1004383,star
1010730,star
1005690,star
1009495,star
1006893,star
1005532,star
1012918,star
1010121,unknown
1007652,star
1007194,star
1012605,star
1009304,star
1001002,star
1008637,star
1003774,star
1008712,star
1014059,star
1011359,star
1009504,star
1003747,star
1005203,star
1002600,star
1013472,star
1004676,star
1000536,star
1000504,star
1001869,star
1011453,star
1013588,galaxy
1004846,star
1011388,star
1012561,star
1013958,star
1008433,star
1007998,star
1002902,star
1011432,star
1009206,star
1013960,star
1002445,star
1011399,star
1013782,galaxy
1003345,star
1014094,star
1000413,star
1010943,star
1003126,star
1012776,star
1011016,star
1003166,star
1001696,star
1000754,star
1008786,star
1002897,star
1009369,star
1001466,star
1005528,star
1009952,unknown
1013528,star
1006334,star
1002271,star
1007890,star
1005334,star
1010909,star
1000353,star
1009291,star
1008815,star
1013255,star
1008747,galaxy
1013622,star
1011089,star
1010516,star
1004395,star
1000159,star
1003017,star
1012754,star
1000976,star
1002763,star
1005529,star
1011879,star
1000010,star
1008656,star
1006635,star
1002234,star
1000350,galaxy
1003715,star
1002727,star
1009998,star
1004521,star
1007628,star
1013907,star
1006144,star
1013495,unknown
1003520,star
1008342,star
1001014,star
1011861,unknown
1002929,star
1011051,star
1002223,star
1006640,star
1002852,star
1009308,star
1004447,star
1013751,unknown
1009704,star
1008895,star
1012760,star
1013526,star
1000388,star
1005737,unknown
1005197,star
1010563,star
1001338,star
1012497,star
1005878,star
1006802,star
1002883,unknown
1006735,star
1007743,star
1010739,star
1002364,star
1009950,star
1008582,star
1002684,star
1005542,star
1000460,star
1004689,star
1011271,star
1000371,unknown
1005258,star
1001727,star
1004549,galaxy
1009513,star
1001278,star
1005064,star
1005237,star
1005103,star
1004090,unknown
1004095,star
1013753,star
1003700,star
1002877,star
1006514,galaxy
1004792,star
1002010,star
1008187,star
1011832,star
1011589,star
1011099,star
1004147,star
1007802,star
1000624,star
1004246,star
1003808,star
1004977,star
1007176,star
1001409,star
1001163,star
1008167,star
1009344,star
1010038,star
1009258,star
1003834,star
1012331,star
1005145,star
1009856,star
1002671,star
1004738,star
1004733,star
1000774,star
1010731,star
1002800,star
1006181,star
1004023,star
1011363,star
1007864,star
1002039,star
1002803,star
1004150,star
1006940,unknown
1000994,star
1000274,star
1006980,star
1001256,star
1002523,star
1008102,star
1008343,star
1008849,star
1013041,star
1013026,star
1008340,star
1006857,star
1007786,star
1000480,star
1003527,star
1008147,star
1001140,star
1008249,star
1004615,galaxy
1000911,star
1003250,star
1008914,star
1014078,star
1000861,star
1004843,star
1004069,star
1004783,unknown
1005368,star
1006941,star
1005954,star
1012732,star
1011406,star
1008832,star
1001519,star
1007780,star
1009279,star
1003825,star
1003397,star
1006601,qso
1003318,star
1001405,star
1004419,star
1004082,star
1004692,star
1011749,star
1007937,star
1003358,star
1014062,star
1012297,star
1003273,star
1004124,unknown
1004606,star
1012057,star
1004593,star
1013341,star
1000453,star
1009594,star
1005211,star
1011197,star
1000085,star
1003528,star
1011699,star
1003333,unknown
1000332,star
1009280,star
1003129,unknown
1006670,star
1013160,star
1003205,star
1004228,star
1010595,star
1007724,star
1009288,star
1008308,star
1003089,star
1008728,star
1000870,star
1009936,unknown
1003125,star
1007871,star
1005824,star
1008662,unknown
1002987,unknown
1013924,star
1000514,star
1007406,star
1000881,star
1009450,star
1005207,star
1008042,star
1010424,star
1011167,star
1013182,star
1010925,star
1001174,star
1002213,star
1012101,star
1007833,star
1004323,star
1011308,star
1010835,star
1002760,unknown
1005783,star
1010935,star
1002884,star
1003556,star
1007261,star
1001148,star
1012154,star
1011022,star
1009129,star
1002882,star
1007404,star
1003445,star
1011881,star
1008469,star
1008277,star
1000409,star
1010130,star
1000688,star
1011535,star
1009906,star
1005603,star
1010422,star
1010939,star
1000922,star
1007956,star
1000879,star
1004740,star
1012679,star
1000124,star
1010429,star
1006465,unknown
1003988,star
1005056,unknown
1000365,unknown
1006793,star
1008957,star
1010851,unknown
1009238,star
1001966,star
1001554,star
1008683,star
1011696,star
1008528,star
1006120,star
1008571,star
1007919,star
1010903,star
1005165,star
1001352,star
1013039,star
1005091,star
1004283,star
1003327,star
1013465,star
1007122,unknown
1007884,star
1001643,star
1011430,star
1002068,star
1002829,star
1007962,unknown
1000713,star
1007313,star
1001935,star
1005533,star
1003029,star
1002240,star
1009443,star
1004284,star
1012009,star
1000882,star
1005563,star
1009670,star
1007579,star
1005996,star
1007522,star
1007249,star
1011663,star
1001144,star
1004463,star
1001965,star
1012958,star
1012191,star
1002799,star
1006496,star
1009433,star
1008097,unknown
1005458,star
1004651,star
1001348,star
1011449,star
1006837,star
1013950,star
1005272,star
1007352,star
1012083,star
1003968,star
1009028,star
1006590,star
1001060,star
1004840,star
1013645,star
1000281,star
1000014,star
1005448,star
1006925,star
1000533,star
1000123,star
1002006,star
1006203,star
1001842,star
1001265,star
1009974,star
1001458,star
1002845,star
1009734,star
1003819,star
1014114,star
1004514,star
1003103,star
1008107,star
1000638,star
1013151,star
1008808,star
1009951,star
1011718,star
1008462,star
1007699,star
1003463,star
1010560,star
1000313,star
1006761,star
1000118,star
1001601,star
1006127,star
1002090,star
1001266,star
1010024,star
1011853,star
1004046,star
1007223,star
1010016,star
1010223,star
1013601,star
1008983,unknown
1011819,star
1005608,star
1005615,star
1008332,star
1004753,star
1001183,star
1006686,unknown
1001622,star
1012359,star
1010544,star
1007295,star
1011100,star
1010313,unknown
1010385,star
1001247,unknown
1013657,unknown
1001452,star
1009503,unknown
1005054,star
1007660,star
1011524,star
1003059,star
1002464,star
1004381,star
1013330,star
1004516,star
1008326,star
1008523,star
1010912,star
1005786,galaxy
1012540,star
1001202,star
1006515,star
1008389,star
1006657,star
1000364,star
1010612,star
1012464,star
1009271,star
1006879,star
1000689,star
1013792,star
1011892,star
1003529,star
1000427,star
1006147,star
1013966,star
1011880,star
1005192,star
1006759,star
1000974,unknown
1006887,star
1005602,star
1002709,star
1000655,star
1005501,star
1000777,star
1003465,star
1003913,star
1001888,star
1008360,star
1004734,star
1003997,star
1009749,star
1013612,star
1001536,unknown
1001055,unknown
1009849,star
1013445,star
1002505,star
1009562,star
1007449,star
1004490,star
1011785,star
1001947,star
1005104,galaxy
1006675,star
1002599,star
1011616,star
1001702,star
1013747,star
1005101,star
1011662,star
1001461,unknown
1004230,star
1009619,star
1004906,star
1005720,star
1012864,star
1004239,star
1006279,star
1005863,unknown
1004509,star
1007692,star
1007662,star
1010382,star
1006607,star
1006909,star
1009979,star
1012104,star
1009708,star
1010077,star
1012698,star
1003020,star
1002911,star
1000933,star
1000643,star
1000815,star
1003786,star
1012729,star
1005366,star
1014000,star
1002066,star
1008419,star
1009102,star
1007462,star
1000469,star
1013578,star
1005113,star
1001133,star
1005831,star
1000084,star
1011721,star
1012136,star
1009726,star
1005436,star
1013551,star
1010290,star
1012414,star
1000700,star
1004909,star
1003828,star
1004461,star
1002713,star
1008128,star
1011141,star
1001412,star
1013347,star
1005599,star
1007543,star
1013786,star
1001212,star
1009245,star
1014070,star
1004731,star
1003280,star
1003010,star
1007431,star
1005497,unknown
1008056,star
1012006,star
1011323,star
1013852,star
1005304,star
1002793,star
1009725,star
1003904,star
1013557,star
1000787,unknown
1006731,star
1005661,star
1011777,star
1013718,star
1013794,star
1014027,unknown
1006463,star
1006219,star
1002194,star
1005726,star
1002618,galaxy
1008252,star
1013727,star
1010647,star
1010113,star
1003131,unknown
1001591,star
1000722,star
1010645,star
1009155,star
1002311,star
1007736,star
1005999,star
1012160,star
1007601,star
1000607,star
1004254,star
1002108,star
1011047,unknown
1009322,star
1007939,star
1002310,star
1000420,unknown
1010508,star
1013268,star
1002935,unknown
1013925,star
1003384,star
1013503,star
1014037,star
1003145,star
1011341,star
1001076,unknown
1007364,star
1013178,star
1007731,star
1013200,star
1011713,star
1014124,star
1004313,star
1001998,star
1009207,star
1010868,star
1008422,star
1012774,star
1003530,star
1013935,star
1011386,star
1000269,star
1000458,star
1012960,star
1013858,star
1001210,star
1010298,star
1006270,unknown
1000945,star
1007546,star
1010724,star
1010549,star
1012520,star
1005527,unknown
1007782,star
1011320,star
1006927,star
1014122,star
1011473,star
1008565,star
1010803,unknown
1001198,star
1010268,star
1006915,star
1006780,star
1000603,star
1002471,star
1002879,star
1000086,star
1005046,unknown
1001482,unknown
1003846,star
1009722,star
1000255,star
1002601,star
1013422,star
1008175,star
1010329,star
1009289,star
1013018,star
1000029,star
1002244,star
1011593,star
1000093,star
1001790,star
1011457,star
1006739,star
1013000,star
1002375,star
1000981,star
1013397,star
1013917,star
1010512,star
1000883,star
1008928,star
1013841,star
1005614,star
1014112,star
1000937,star
1010932,unknown
1007538,unknown
1006408,star
1011443,star
1009487,star
1003228,star
1000276,star
1006191,star
1009038,galaxy
1003835,star
1002817,star
1007706,star
1010624,star
1009107,star
1006424,star
1002099,star
1000066,star
1014077,star
1012491,star
1004914,star
1008985,star
1007709,star
1005724,star
1003147,star
1006174,unknown
1001275,star
1008590,star
1014103,star
1004935,star
1002648,star
1000450,star
1013619,star
1008955,unknown
1010073,unknown
1012360,unknown
1007683,star
1010376,star
1007444,star
1008189,star
1007545,star
1007031,star
1004884,star
1000785,star
1005598,star
1008375,star
1012511,star
1001674,unknown
1004391,star
1009298,star
1008498,star
1003301,star
1001109,star
1008888,star
1005815,star
1001118,star
1011469,star
1012904,star
1009314,star
1004300,star
1012116,star
1004276,star
1010186,star
1003602,star
1008024,star
1000372,star
1004656,star
1006112,star
1014120,star
1009411,star
1000851,unknown
1003039,star
1009364,star
1003156,star
1002621,star
1011211,star
1013193,star
1008722,star
1007137,star
1013848,unknown
1012469,star
1001760,star
1009430,star
1013649,star
1006881,unknown
1001704,star
1012815,star
1004133,star
1013986,star
1012983,star
1009059,star
1011540,star
1007316,star
1000817,unknown
1005780,star
1000150,star
1000110,star
1013325,star
1013813,star
1011550,star
1003589,star
1007116,star
1001959,star
1003497,star
1000792,star
1003056,star
1006682,star
1000507,star
1005144,star
1003277,star
1009116,star
1006448,star
1010225,star
1009069,star
1003889,star
1001753,star
1011788,star
1001039,star
1006215,star
1007149,star
1009705,star
1008292,star
1004394,star
1007380,star
1002823,star
1004421,star
1002676,star
1013013,star
1009428,star
1002152,star
1006235,star
1010616,star
1008570,star
1008383,star
1006239,star
1013387,star
1007019,unknown
1004611,star
1012987,star
1009785,star
1007350,star
1003915,star
1004344,star
1010931,star
1005750,star
1007007,star
1009810,star
1002619,star
1008125,star
1000188,star
1009007,star
1010558,star
1005976,star
1000440,star
1013801,star
1006036,star
1009092,star
1010772,star
1007951,star
1000965,unknown
1000798,star
1002841,qso
1000357,star
1010276,star
1004988,star
1013102,star
1011973,star
1013610,star
1004118,star
1012513,star
1004736,star
1010693,star
1002870,star
1007923,star
1012744,star
1003203,star
1012195,star
1000669,star
1005088,star
1001416,star
1004478,star
1005959,star
1011411,star
1004358,star
1008448,star
1012242,star
1000550,star
1008579,star
1001670,star
1006784,star
1009047,star
1004778,unknown
1009486,star
1011419,star
1004055,star
1006402,star
1010240,star
1000696,unknown
1010867,unknown
1013652,star
1006566,star
1012277,star
1013274,star
1003598,qso
1013057,star
1009606,star
1005255,unknown
1008396,star
1000797,star
1007965,star
1002187,star
1011203,unknown
1006222,star
1004822,star
1004428,star
1010896,star
1001359,star
1002556,star
1004255,star
1009534,star
1012956,star
1002011,star
1006701,star
1002649,star
1006663,star
1002560,star
1008203,star
1003839,unknown
1007794,star
1012041,star
1005704,star
1000673,star
1008990,star
1012243,star
1007927,star
1002490,star
1010105,star
1006532,star
1008423,star
1012624,star
1008714,star
1012905,star
1009556,star
1005880,star
1011054,star
1006916,star
1007463,star
1007570,star
1007959,star
1005885,star
1010660,star
1007905,star
1004820,star
1001029,star
1007718,star
1008378,star
1002602,star
1013491,star
1006407,star
1006099,star
1005379,star
1013678,star
1006577,star
1013569,star
1005961,star
1000891,star
1007196,star
1011245,star
1003019,star
1004720,star
1002976,star
1002746,star
1010087,star
1008181,star
1008490,star
1004263,unknown
1011122,star
1010823,unknown
1007494,star
1005587,unknown
1005085,star
1001763,star
1010799,star
1000406,unknown
1004619,star
1002540,star
1009530,star
1003133,unknown
1011159,star
1002701,unknown
1011132,star
1001962,star
1009927,star
1013913,star
1001651,star
1004213,star
1001242,star
1010282,star
1009453,star
1001360,star
1007121,star
1007944,star
1007788,star
1001792,star
1007702,star
1010921,star
1013189,star
1013515,star
1008659,star
1009246,star
1003461,star
1010134,star
1003779,star
1001558,star
1005356,star
1003082,star
1002848,star
1005736,star
1012576,star
1008602,star
1004748,star
1001052,unknown
1003176,star
1004836,star
1011520,star
1010540,star
1002308,star
1009911,star
1002521,star
1005653,star
1007277,star
1005551,star
1005512,star
1009633,star
1001424,star
1013885,star
1002400,star
1013437,star
1006872,star
1000172,star
1001374,star
1012942,star
1008665,star
1011465,star
1008069,unknown
1006201,star
1001599,star
1000547,star
1012551,star
1009384,star
1011471,star
1006820,star
1003850,star
1009599,star
1014040,star
1006040,star
1009560,star
1009559,star
1011451,star
1011842,star
1000244,unknown
1007381,star
1005518,star
1003994,unknown
1002313,star
1006397,star
1013674,star
1012163,star
1000574,star
1008711,star
1011827,star
1007920,star
1007678,star
1000438,star
1011067,unknown
1000636,star
1008927,star
1008842,star
1006766,star
1001659,star
1011572,star
1005594,star
1003350,star
1010737,star
1007183,star
1003171,star
1013060,star
1008685,star
1005739,star
1011470,star
1007781,star
1007835,star
1001007,unknown
1006023,star
1003606,star
1005804,star
1011829,unknown
1010251,star
1010961,star
1007043,star
1005374,star
1006067,star
1010409,star
1011445,unknown
1008533,star
1012775,star
1001000,unknown
1009320,star
1005345,star
1006234,star
1006811,star
1003210,star
1013741,star
1000387,star
1000993,star
1003050,star
1002930,star
1010159,star
1012910,star
1004683,unknown
1009277,star
1005538,star
1001785,star
1000637,star
1012978,star
1007785,star
1009992,star
1007611,star
1007307,star
1002548,star
1003419,star
1000511,star
1010670,star
1011282,star
1000800,star
1001564,star
1013259,star
1009104,star
1014058,star
1006231,star
1009687,star
1012706,star
1005935,star
1004385,star
1013464,star
1002885,star
1007899,star
1006662,star
1005578,star
1008993,star
1013131,star
1006155,star
1001657,star
1005162,star
1004117,star
1008243,star
1013758,star
1002277,star
1002859,star
1001946,star
1000301,star
1009108,star
1006828,star
1001199,star
1002301,star
1007574,unknown
1012860,star
1000478,star
1012586,star
1006770,star
1000294,star
1004877,star
1007803,star
1012102,star
1013156,star
1000986,star
1003245,star
1007089,star
1005449,star
1004566,star
1010989,star
1002912,star
1005799,star
1012494,star
1013031,star
1001201,star
1006760,star
1012178,star
1006073,star
1008110,star
1002974,star
1002627,star
1008135,star
1008755,unknown
1007299,star
1008913,star
1005482,star
1007284,star
1002795,unknown
1004994,star
1011171,star
1012991,star
1013350,star
1011990,star
1011033,star
1004443,star
1006794,star
1008470,star
1009012,star
1002967,star
1008620,qso
1009957,star
1006214,star
1011705,star
1005029,star
1009577,star
1003274,star
1005479,star
1001378,star
1003665,star
1000587,star
1001687,galaxy
1014018,star
1012687,unknown
1010947,star
1012641,star
1002537,star
1003937,star
1008368,star
1001801,star
1010515,star
1007067,star
1011140,star
1011807,unknown
1001367,star
1006978,star
1007846,star
1012670,star
1005038,star
1010093,star
1009036,star
1006998,star
1004259,star
1005941,unknown
1009311,star
1013253,star
1009865,star
1011077,star
1001058,star
1013623,star
1005966,star
1011974,star
1011948,star
1005312,star
1004102,galaxy
1011537,star
1009766,star
1006469,star
1000971,star
1012621,star
1004691,star
1001592,star
1006650,star
1000298,star
1006055,star
1007651,star
1006134,star
1008552,star
1006637,star
1002210,star
1005775,star
1005094,star
1004996,star
1013566,star
1001063,star
1001427,unknown
1008729,star
1000012,star
1010001,star
1010827,star
1010035,star
1011439,star
1005391,star
1004375,star
1012142,star
1002510,star
1010517,star
1000873,star
1006478,star
1001308,star
1000912,star
1009389,star
1006968,star
1013260,star
1006307,star
1005399,star
1006265,star
1000782,star
1011241,star
1002819,star
1012676,star
1007338,unknown
1002356,star
1000249,star
1012161,star
1004232,unknown
1003905,galaxy
1011513,galaxy
1007642,star
1010641,star
1004341,star
1013822,star
1009710,star
1009070,star
1002002,star
1013994,star
1005546,star
1009608,star
1006197,star
1003741,star
1012959,star
1002428,star
1008011,star
1008979,star
1003004,star
1007561,star
1002508,star
1001269,star
1012913,star
1002771,star
1006858,star
1006833,star
1013613,star
1003532,unknown
1010471,star
1013880,star
1009466,star
1007074,star
1012167,star
1006912,star
1001226,star
1000793,star
1001665,star
1011240,star
1004712,star
1006080,star
1001736,star
1009360,star
1010711,star
1012201,star
1003060,star
1007023,star
1011379,star
1008781,unknown
1000013,star
1006180,star
1012797,star
1005011,star
1002019,star
1011978,star
1001527,star
1011668,star
1000714,star
1010530,star
1007138,star
1008780,star
1006722,star
1009905,star
1012598,star
1003291,galaxy
1001575,star
1002044,star
1003025,star
1006024,star
1012081,star
1001302,star
1007172,star
1012476,star
1013496,star
1004450,star
1003923,star
1011110,star
1009890,star
1001516,star
1012635,star
1000677,star
1002650,star
1014013,star
1000525,star
1009509,star
1009922,star
1004602,star
1009528,star
1001871,star
1006242,star
1013543,star
1013130,star
1008236,star
1008307,star
1011870,star
1009817,star
1007935,star
1004138,star
1012420,star
1001408,star
1009764,star
1002070,star
1006285,star
1012289,star
1000096,star
1001134,star
1004551,star
1010701,star
1009580,star
1002178,star
1005550,star
1008219,star
1001978,star
1001548,star
1001776,unknown
1001961,star
1003615,star
1004468,star
1006870,star
1003071,star
1002256,star
1009584,star
1007698,unknown
1013628,star
1009642,star
1005558,unknown
1001771,star
1009225,star
1001824,star
1008306,star
1012029,star
1002837,star
1008362,star
1003471,star
1004343,star
1003695,star
1005460,star
1001166,star
1009210,unknown
1001546,star
1005680,star
1004519,unknown
1000546,star
1008953,star
1000959,star
1002938,star
1010213,star
1007195,star
1009696,star
1009287,star
1001572,star
1010584,star
1004006,star
1008922,star
1011780,star
1004279,star
1013471,star
1002300,star
1012095,star
1002759,star
1012842,star
1009004,star
1003236,star
1011393,star
1006148,star
1009908,star
1002592,star
1007837,star
1009228,star
1009929,star
1006873,star
1000155,star
1009413,star
1009017,star
1011360,star
1010643,star
1009461,star
1013258,unknown
1000724,star
1013683,star
1001523,star
1003178,star
1004908,star
1001906,star
1001679,star
1000794,star
1010129,star
1007805,star
1011804,star
1000131,star
1004206,star
1009991,star
1007333,star
1006145,star
1009514,star
1008320,star
1012229,unknown
1011507,star
1002082,star
1009665,unknown
1009134,star
1007465,star
1005438,star
1008573,star
1001136,star
1012567,star
1007508,star
1006362,star
1010117,star
1007976,star
1011278,star
1010367,unknown
1013826,star
1007759,star
1013737,star
1002696,star
1006131,star
1003961,star
1006326,star
1000665,star
1005181,star
1001483,star
1000468,star
1003469,star
1001160,star
1008874,star
1000606,star
1011233,star
1002129,star
1004324,star
1002620,star
1006504,star
1008547,star
1012614,unknown
1004680,star
1012862,star
1007804,star
1007190,star
1007669,star
1008401,star
1004574,star
1010211,star
1003924,star
1007521,star
1000293,star
1012721,star
1006558,star
1007627,star
1005035,star
1005688,star
1006987,star
1007817,star
1002233,star
1008840,star
1011801,star
1002241,star
1012836,star
1006096,star
1008477,star
1001745,star
1002028,star
1012377,star
1002891,star
1000092,star
1009122,star
1003522,star
1001761,star
1003694,star
1012768,star
1003164,star
1002132,star
1001028,star
1006035,star
1000165,star
1012364,star
1004210,star
1006066,star
1009227,star
1012521,star
1011321,star
1007131,star
1006430,star
1006595,star
1002890,star
1003767,star
1013779,star
1005191,star
1014005,star
1003394,star
1009435,star
1010344,star
1013974,unknown
1007348,star
1011364,star
1011594,star
1012777,star
1010040,star
1000007,star
1009394,star
1007975,star
1002843,star
1002643,star
1010066,star
1011660,star
1004425,star
1002332,star
1000663,star
1003894,star
1004912,qso
1006481,star
1004376,star
1014075,star
1005175,star
1003478,star
1009315,star
1009164,star
1003484,star
1008997,star
1013823,star
1000614,star
1014105,star
1009953,star
1001683,star
1011896,star
1006659,star
1008012,star
1013970,star
1000082,star
1000193,star
1009233,unknown
1005266,star
1002217,unknown
1001772,star
1004280,star
1006151,star
1002873,star
1006160,unknown
1004972,star
1003617,star
1005437,star
1009717,star
1013939,star
1012873,star
1013176,qso
1004146,star
1005386,star
1002206,star
1011260,star
1001563,star
1000531,star
1013209,star
1012133,unknown
1005440,star
1003511,star
1001287,star
1000814,star
1009837,star
1008593,star
1001384,star
1013598,star
1009689,star
1004711,star
1010055,star
1011711,star
1005059,star
1000805,star
1000154,star
1000744,star
1010458,unknown
1011052,star
1003013,star
1002828,star
1005086,star
1007729,star
1000277,star
1000920,star
1005234,star
1012228,star
1009229,star
1012748,star
1013429,unknown
1012889,star
1012052,star
1003581,star
1004661,star
1003672,star
1009796,star
1012008,star
1005867,unknown
1011454,star
1012322,star
1013163,star
1007950,star
1008297,star
1006932,star
1002655,star
1004959,star
1013096,star
1004423,star
1006037,galaxy
1007877,star
1004965,star
1000305,star
1003317,star
1005327,star
1011300,star
1005717,star
1002382,star
1000389,star
1003225,star
1002393,star
1003743,star
1008041,star
1012612,star
1002008,star
1009947,star
1001731,star
1003365,star
1007605,unknown
1003849,star
1013291,star
1001081,star
1009740,star
1000579,star
1009888,star
1011343,star
1000566,star
1009835,star
1008205,star
1000731,star
1001094,star
1002562,unknown
1005753,star
1002073,star
1009265,star
1011960,star
1013425,star
1014095,star
1000034,star
1010435,star
1006330,star
1005545,star
1004307,star
1001677,star
1009674,qso
1001744,star
1000509,star
1010342,star
1005851,star
1002581,star
1013430,star
1006411,star
1006957,star
1013872,star
1003852,star
1004295,star
1000781,unknown
1001976,star
1011918,star
1013957,unknown
1008126,star
1004933,star
1011479,star
1011752,star
1006450,star
1007544,star
1014109,star
1003714,star
1013086,star
1000642,star
1007222,star
1002447,unknown
1011119,star
1010610,star
1000366,star
1013197,star
1000271,unknown
1000552,star
1013106,unknown
1003137,star
1004129,star
1003114,star
1000207,star
1006963,star
1006559,star
1001411,unknown
1002220,star
1002789,star
1010846,star
1007180,star
1011850,star
1002807,star
1007216,star
1006753,star
1012109,star
1004487,star
1009852,star
1007750,star
1004003,star
1001272,star
1013295,star
1012788,star
1010672,star
1007493,star
1011808,star
1007339,star
1003000,star
1007437,star
1010370,star
1008377,star
1012993,star
1010863,star
1011144,star
1011127,star
1002769,star
1000336,star
1005331,star
1011557,star
1006977,star
1004351,star
1002605,star
1002896,star
1013663,star
1011068,star
1013443,star
1000651,star
1003423,star
1002266,unknown
1007612,star
1011021,star
1014006,star
1002024,star
1008524,star
1014022,star
1009496,star
1005220,star
1010386,star
1000900,star
1008507,star
1000407,star
1002777,star
1002811,star
1000472,star
1005762,star
1009647,star
1000312,star
1013198,star
1002973,star
1008101,star
1000557,star
1006717,star
1002135,star
1007854,star
1004823,star
1002262,star
1006911,star
1002422,star
1006315,star
1000855,star
1009336,star
1003426,star
1000403,star
1001891,unknown
1013098,star
1006901,star
1004253,unknown
1002330,star
1002915,star
1003574,star
1010195,unknown
1009915,star
1009078,star
1004495,star
1004398,star
1004960,unknown
1011427,star
1000129,star
1006851,star
1009359,star
1007329,star
1007677,star
1000599,star
1002538,star
1011991,star
1002731,star
1006322,unknown
1010662,star
1003185,star
1007335,unknown
1009912,star
1007423,star
1013488,star
1007576,star
1003055,unknown
1006695,star
1003851,star
1010120,star
1009379,star
1008705,star
1001372,unknown
1008091,star
1013933,star
1006573,star
1002578,star
1004164,star
1000425,star
1012254,star
1001603,star
1011950,galaxy
1007524,star
1005217,star
1011189,star
1008071,star
1007274,star
1010264,star
1001082,galaxy
1005256,star
1007857,star
1012374,star
1011821,star
1010704,star
1013721,star
1001373,star
1010457,star
1010762,unknown
1011257,star
1010034,star
1008132,star
1004671,star
1003192,star
1013775,star
1002080,star
1012231,star
1009053,star
1001154,star
1005226,star
1008050,star
1005749,unknown
1012502,star
1012042,star
1008088,galaxy
1005338,star
1011952,star
1002112,star
1008921,star
1012486,unknown
1013386,unknown
1000351,star
1001580,star
1012108,star
1001847,star
1005806,star
